Orthogroup,class,Common_blast,species,tissue,expression,Gene,gene_tree
OG0006002,TVG,Q8BWM0|PGES2_MOUSE Prostaglandin E synthase 2,Bargmannia elongata,GasdevGasmat,1.0476856771748675,1288132,NA
OG0006027,TVG,Q9CWR0|ARHGP_MOUSE Rho guanine nucleotide exchange factor 25,Bargmannia elongata,GasdevGasmat,0.8901624419842232,1313181,5448cf1355e2d218fc8b9142c33474e5
OG0006033,TVG,Q5T2R2|DPS1_HUMAN Decaprenyl-diphosphate synthase subunit 1,Bargmannia elongata,GasdevGasmat,1.303840157091498,1369268,dd25e09867d570dd3364f17b180b9c16
OG0006056,TVG,Q76LW2|H6ST2_CHICK Heparan-sulfate 6-O-sulfotransferase 2,Bargmannia elongata,GasdevGasmat,1.0841436618421625,1363803,59488f387e90e64507d3efeae9700040
OG0006107,TVG,Q9P2Q2|FRM4A_HUMAN FERM domain-containing protein 4A,Bargmannia elongata,GasdevGasmat,0.8460673319461123,1356035,3f2ad988fed0f818479851edb59ed044
OG0006116,TVG,Q8UVY2|BRX1_XENLA Ribosome biogenesis protein BRX1 homolog,Bargmannia elongata,GasdevGasmat,1.1262746134777515,1443319,NA
OG0006123,TVG,Q9NYL9|TMOD3_HUMAN Tropomodulin-3,Bargmannia elongata,GasdevGasmat,0.904416459425252,1457075,02e7e70cea1fcbcdd07265e55057253c
OG0006133,TVG,Q6DJ05|P2R3C_XENTR Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma,Bargmannia elongata,GasdevGasmat,1.187547052948611,1384444,151cd956ee47757aa0f7c7468d663d6e
OG0006196,TVG,Q6GN21|N2C1A_XENLA Nuclear receptor subfamily 2 group C member 1-A,Bargmannia elongata,GasdevGasmat,0.9217061922982139,1473668,NA
OG0006197,TVG,Q9D552|SPT17_MOUSE Spermatogenesis-associated protein 17,Bargmannia elongata,GasdevGasmat,1.0650409095088909,1306018,NA
OG0006220,TVG,Q8R9X8|SYW_CALS4 Tryptophan--tRNA ligase {ECO:0000255|HAMAP-Rule:MF_00140},Bargmannia elongata,GasdevGasmat,1.2704237465776318,1453057,7d4af95ef77a3e3edf8b70bff8402343
OG0006258,TVG,Q8IW45|NNRD_HUMAN ATP-dependent (S)-NAD(P)H-hydrate dehydratase {ECO:0000255|HAMAP-Rule:MF_03157},Bargmannia elongata,GasdevGasmat,1.1504791593122476,1324379,NA
OG0006261,TVG,Q9WTQ8|TIM23_MOUSE Mitochondrial import inner membrane translocase subunit Tim23,Bargmannia elongata,GasdevGasmat,1.0088295803632443,1484628,NA
OG0006289,TVG,Q8TB37|NUBPL_HUMAN Iron-sulfur protein NUBPL,Bargmannia elongata,GasdevGasmat,1.09969193304673,1436401,NA
OG0005384,TVG,Q6P5M2|WDR61_DANRE WD repeat-containing protein 61,Bargmannia elongata,GasdevGasmat,1.0550908548779712,1331230,NA
OG0005749,TVG,Q5HZV9|PP1R7_RAT Protein phosphatase 1 regulatory subunit 7,Bargmannia elongata,GasdevGasmat,1.1192684283069083,1311390,910baaaa7c4d9c6f7ca329213da1afe6
OG0006066,TVG,Q9CZJ1|UTP11_MOUSE Probable U3 small nucleolar RNA-associated protein 11,Bargmannia elongata,GasdevGasmat,1.2210237620900233,1425138,087fc9af98f839f7f4c95988eddfe87e
OG0006204,TVG,Q5RDE9|LERL1_PONAB Leptin receptor overlapping transcript-like 1,Bargmannia elongata,GasdevGasmat,1.1005900391725325,1391352,NA
OG0006205,TVG,Q18246|RAP1_CAEEL Ras-related protein Rap-1,Bargmannia elongata,GasdevGasmat,1.0954211343921048,1284382,NA
OG0006214,TVG,Q9P6K1|SFT2_SCHPO Protein transport protein sft2,Bargmannia elongata,GasdevGasmat,1.2277889598951235,1305162,NA
OG0006240,TVG,Q66JJ4|TM10A_XENTR tRNA methyltransferase 10 homolog A,Bargmannia elongata,GasdevGasmat,1.1753184230795732,1455268,ed6f9d86769154e3e456dd64d5e836a9
OG0006278,TVG,"Q94K73|SYFM_ARATH Phenylalanine--tRNA ligase, chloroplastic/mitochondrial {ECO:0000305}",Bargmannia elongata,GasdevGasmat,1.2243610927107704,1398152,NA
OG0006282,TVG,Q8NEZ2|VP37A_HUMAN Vacuolar protein sorting-associated protein 37A,Bargmannia elongata,GasdevGasmat,1.0723188876867265,1305161,124d717bf51667bfa7672a8d16db3f62
OG0006300,TVG,Q8I7Z2|DAD1_ARAVE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 {ECO:0000250|UniProtKB:Q9VLM5},Bargmannia elongata,GasdevGasmat,1.0587483961753714,1330133,NA
OG0006692,TVG,"B8JMH0|CAF17_DANRE Putative transferase CAF17 homolog, mitochondrial",Bargmannia elongata,GasdevGasmat,1.0424931595800673,1481629,238d3acdc03b0ea1b32a180cf1ed7ed4
OG0006344,TVG,Q8BTK5|SMYD4_MOUSE SET and MYND domain-containing protein 4,Bargmannia elongata,GasdevGasmat,1.1547057538205918,1316028,e88b98efa3b7d9a936043c291ac5bf89
OG0007220,TVG,Q922H7|RSLBB_MOUSE Ras-like protein family member 11B,Bargmannia elongata,GasdevGasmat,1.1410657223668168,1402659,NA
OG0004022,TVG,Q503V9|ENDUB_DANRE Poly(U)-specific endoribonuclease-B,Bargmannia elongata,GasdevGasmat,0.8746800336280338,1361961,a4e950a1a3700f233c95cb5768a50dbb
OG0006293,TVG,Q923S9|RAB30_MOUSE Ras-related protein Rab-30,Bargmannia elongata,GasdevGasmat,1.0477758577065812,1337935,c4d184b6898ad43694dfe6dec2427061
OG0006295,TVG,Q8BXK4|BMT2_MOUSE Probable methyltransferase BMT2 homolog {ECO:0000255|HAMAP-Rule:MF_03044},Bargmannia elongata,GasdevGasmat,1.1392168068470025,1489805,a70656c5e449d9fb9d51e115560475cf
OG0006322,TVG,Q6PHF0|CHM1A_DANRE Charged multivesicular body protein 1a,Bargmannia elongata,GasdevGasmat,1.030000185102134,1450185,NA
OG0006391,TVG,Q6GMK6|TSN9_DANRE Tetraspanin-9,Bargmannia elongata,GasdevGasmat,1.1303237796681675,1393224,NA
OG0006410,TVG,"Q5XJY4|PARL_MOUSE Presenilins-associated rhomboid-like protein, mitochondrial",Bargmannia elongata,GasdevGasmat,1.2324151569376434,1434109,NA
OG0004071,TVG,Q90Z06|PRI1A_XENLA Prickle-like protein 1-A,Bargmannia elongata,GasdevGasmat,1.1025494700558964,1300293,6dc78813eb055b59342906c118fa8ea7
OG0006409,TVG,Q9D0M0|EXOS7_MOUSE Exosome complex exonuclease RRP42,Bargmannia elongata,GasdevGasmat,1.1442585191751065,1357424,effa73626877b9cd2c92f4f2a5aa784f
OG0006427,TVG,Q8K1E6|ALKB3_MOUSE Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 {ECO:0000305},Bargmannia elongata,GasdevGasmat,1.2576100729647937,1470393,21cbcc3111b7ac2c7f2f32deaa5359e7
OG0006497,TVG,Q5XKA2|TIM21_XENLA Mitochondrial import inner membrane translocase subunit Tim21,Bargmannia elongata,GasdevGasmat,1.1265527847066212,1336732,3f92ff9a19a323e03ac993fdd7cd117a
OG0006501,TVG,Q91428|GATA3_DANRE Transcription factor GATA-3,Bargmannia elongata,GasdevGasmat,1.258229521973619,1312010,NA
OG0006505,TVG,Q805B4|TISDB_XENLA mRNA decay activator protein ZFP36L2-B {ECO:0000305},Bargmannia elongata,GasdevGasmat,1.039976142009017,1421465,NA
OG0006526,TVG,Q96S52|PIGS_HUMAN GPI transamidase component PIG-S,Bargmannia elongata,GasdevGasmat,1.1994664374435404,1362702,33a84a386dcf2ccb648593327761e527
OG0006566,TVG,Q9Z1Z6|ILKAP_RAT Integrin-linked kinase-associated serine/threonine phosphatase 2C,Bargmannia elongata,GasdevGasmat,1.1792877265156423,1386954,NA
OG0006594,TVG,"Q9EP89|LACTB_MOUSE Serine beta-lactamase-like protein LACTB, mitochondrial",Bargmannia elongata,GasdevGasmat,1.0479267757748212,1425295,NA
OG0005836,TVG,Q6TH47|STBPA_DANRE STAM-binding protein-like A,Bargmannia elongata,GasdevGasmat,1.079889987612816,1488908,a6ce83824d4a116baf04b1f7a31a88e6
OG0006443,TVG,Q05826|CEBPB_CHICK CCAAT/enhancer-binding protein beta,Bargmannia elongata,GasdevGasmat,0.9460222264116194,1353268,NA
OG0006479,TVG,Q9Y3C6|PPIL1_HUMAN Peptidyl-prolyl cis-trans isomerase-like 1,Bargmannia elongata,GasdevGasmat,1.2070468261536753,1470861,NA
OG0006527,TVG,Q6AYK2|JMJD6_RAT Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,Bargmannia elongata,GasdevGasmat,0.9497180540732048,1380307,894a58e9301e5bd192afdc5c72fabbc0
OG0006570,TVG,Q8C5P5|NT5D1_MOUSE 5'-nucleotidase domain-containing protein 1,Bargmannia elongata,GasdevGasmat,1.2019490578935013,1443796,15be1426790fe30ffb1fb1c055b54fcc
OG0006603,TVG,P15589|STS_RAT Steryl-sulfatase,Bargmannia elongata,GasdevGasmat,1.0840226852057226,1340296,e85a416b9c50fb144a7d526efd83af1f
OG0006604,TVG,A8TX70|CO6A5_HUMAN Collagen alpha-5(VI) chain,Bargmannia elongata,GasdevGasmat,0.8157022548954296,1353273,NA
OG0006645,TVG,Q9Z125|CR3L1_MOUSE Cyclic AMP-responsive element-binding protein 3-like protein 1,Bargmannia elongata,GasdevGasmat,0.9740319278574925,1454101,NA
OG0006662,TVG,Q92843|B2CL2_HUMAN Bcl-2-like protein 2,Bargmannia elongata,GasdevGasmat,1.0814053018248928,1489152,e9fad7024050df8cad596d8cc136a578
OG0006689,TVG,Q96ME1|FXL18_HUMAN F-box/LRR-repeat protein 18,Bargmannia elongata,GasdevGasmat,1.3408631121778594,1306450,61c5e124ab4b09a71b5a2accefdd7194
OG0007036,TVG,Q6IV56|RN141_DANRE RING finger protein 141,Bargmannia elongata,GasdevGasmat,1.0461139818092495,1362723,41b8848d75089ac5e53f31a8d03cf06c
OG0006311,TVG,Q9Z0L8|GGH_MOUSE Gamma-glutamyl hydrolase,Bargmannia elongata,GasdevGasmat,0.9909625809838761,1448023,1f4562a9c0aee5471e07ae56f54ac674
OG0006534,TVG,Q9BRU9|UTP23_HUMAN rRNA-processing protein UTP23 homolog,Bargmannia elongata,GasdevGasmat,1.152791528548087,1465043,NA
OG0006550,TVG,Q6DKN2|OTX2B_XENLA Homeobox protein OTX2-B,Bargmannia elongata,GasdevGasmat,1.2676885623297116,1477730,9a59617431cd5c31573a44f211074eb6
OG0006653,TVG,Q6DC39|DESI2_DANRE Desumoylating isopeptidase 2,Bargmannia elongata,GasdevGasmat,1.2521724267350152,1360423,3413410dca8738f2460aed4125e07399
OG0006658,TVG,Q8IVL1|NAV2_HUMAN Neuron navigator 2,Bargmannia elongata,GasdevGasmat,0.9044791991417255,1476574,54506880b8aca77ca3e3442d8cdd54bb
OG0006660,TVG,"Q9D273|MMAB_MOUSE Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial",Bargmannia elongata,GasdevGasmat,1.1453781914204733,1376469,NA
OG0006709,TVG,Q2HJH8|CK070_BOVIN Uncharacterized protein C11orf70 homolog,Bargmannia elongata,GasdevGasmat,1.176895805568653,1488349,NA
OG0006718,TVG,Q7LGA3|HS2ST_HUMAN Heparan sulfate 2-O-sulfotransferase 1,Bargmannia elongata,GasdevGasmat,1.1473500897660414,1458320,NA
OG0006731,TVG,Q9R0A8|HAUS1_RAT HAUS augmin-like complex subunit 1,Bargmannia elongata,GasdevGasmat,1.1281595352704004,1464231,NA
OG0006736,TVG,Q6NXR4|TTI2_HUMAN TELO2-interacting protein 2,Bargmannia elongata,GasdevGasmat,1.144486070780777,1355332,8fc14467af78aa4e1c0476e405a23efa
OG0006766,TVG,Q9ESL9|FGF20_MOUSE Fibroblast growth factor 20,Bargmannia elongata,GasdevGasmat,0.8085064975948787,1370926,NA
OG0006771,TVG,Q2KN98|CYTSA_MOUSE Cytospin-A,Bargmannia elongata,GasdevGasmat,0.92035957065701135,1288081,NA
OG0006779,TVG,Q6GQ33|CMKMT_XENLA Calmodulin-lysine N-methyltransferase,Bargmannia elongata,GasdevGasmat,1.107026851378052,1287994,NA
OG0006783,TVG,Q8N8E3|CE112_HUMAN Centrosomal protein of 112 kDa,Bargmannia elongata,GasdevGasmat,1.0976087953907607,1436029,6d64fe4cfac7e6e820586733ad52b805
OG0006788,TVG,Q6DCU7|HIKES_XENLA Protein Hikeshi,Bargmannia elongata,GasdevGasmat,1.0718312865555926,1345234,058b6c9b9e4cb00b5010b25c726e3123
OG0006693,TVG,Q6DGZ0|GPT11_DANRE G patch domain-containing protein 11,Bargmannia elongata,GasdevGasmat,1.2170455011125685,1386488,a14bbb08e69b00de751c2171ef6b0f1b
OG0004197,TVG,Q8K4G1|LTBP4_MOUSE Latent-transforming growth factor beta-binding protein 4,Bargmannia elongata,GasdevGasmat,1.0424438161868357,1455479,NA
OG0006747,TVG,Q6RVD7|SX21B_DANRE Transcription factor Sox-21-B {ECO:0000303|PubMed:15037315},Bargmannia elongata,GasdevGasmat,0.9510444418942504,1313738,44a690531feaac3460cc0a11c3322964
OG0006814,TVG,Q28CX0|ELP6_XENTR Elongator complex protein 6,Bargmannia elongata,GasdevGasmat,1.1441051451176716,1364455,NA
OG0006827,TVG,Q9EP82|WDR4_MOUSE tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 {ECO:0000255|HAMAP-Rule:MF_03056},Bargmannia elongata,GasdevGasmat,1.3363985667686824,1381350,22436946df70898bd00f44d69d61dcff
OG0006854,TVG,"Q9D1B9|RM28_MOUSE 39S ribosomal protein L28, mitochondrial",Bargmannia elongata,GasdevGasmat,1.1561206779740447,1446442,NA
OG0006859,TVG,Q96MH2|HEXI2_HUMAN Protein HEXIM2,Bargmannia elongata,GasdevGasmat,1.2824215765562743,1332406,3f424c2939f738883aa6acc3f86b5e89
OG0006865,TVG,Q9C086|IN80B_HUMAN INO80 complex subunit B,Bargmannia elongata,GasdevGasmat,1.0874007967903359,1446883,1d82096e0d57407e06df7233c14df46a
OG0006871,TVG,Q54JH4|P2XE_DICDI P2X receptor E,Bargmannia elongata,GasdevGasmat,1.1016803596392017,1407917,ed57b42627e9cd60978a8475c22c1fd8
OG0006818,TVG,Q8R456|OPN4_RAT Melanopsin,Bargmannia elongata,GasdevGasmat,1.058696896136494,1476794,c1f4d59ca570d087e69c069afa31131e
OG0006903,TVG,Q8J025|APCD1_HUMAN Protein APCDD1,Bargmannia elongata,GasdevGasmat,0.9844043651424559,1299274,11eb6144aa6654e3ddb898480d2ea99e
OG0006932,TVG,"Q9CQL5|RM18_MOUSE 39S ribosomal protein L18, mitochondrial",Bargmannia elongata,GasdevGasmat,1.2242117799165448,1364997,3c632798175cee9258aac54f7f5b399a
OG0006935,TVG,Q9WVM7|AIMP2_CRIGR Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,Bargmannia elongata,GasdevGasmat,1.0136055622281472,1371897,72ffbdd2b25b6fc429cad579205430a8
OG0006949,TVG,Q9WTJ2|OVOL1_MOUSE Putative transcription factor Ovo-like 1,Bargmannia elongata,GasdevGasmat,0.8859195634930176,1435260,NA
OG0006962,TVG,"Q6DH02|RM24_DANRE Probable 39S ribosomal protein L24, mitochondrial",Bargmannia elongata,GasdevGasmat,1.1288416890384774,1458254,e962c51a4617072a600ce87e165d63a7
OG0006972,TVG,Q99JX1|TAF11_MOUSE Transcription initiation factor TFIID subunit 11,Bargmannia elongata,GasdevGasmat,1.1132780859598188,1369612,NA
OG0006978,TVG,"Q95SS8|TMM70_DROME Transmembrane protein 70 homolog, mitochondrial",Bargmannia elongata,GasdevGasmat,1.1649684668868032,1299603,NA
OG0006980,TVG,Q6P7N4|HMCES_XENTR Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein,Bargmannia elongata,GasdevGasmat,1.203877881614264,1483176,NA
OG0006986,TVG,Q8SSI7|CHS1_ENCCU Chitin synthase 1,Bargmannia elongata,GasdevGasmat,1.0613225806726778,1430821,NA
OG0006987,TVG,Q7Z5U6|WDR53_HUMAN WD repeat-containing protein 53,Bargmannia elongata,GasdevGasmat,1.2220199638168492,1407404,NA
OG0007262,TVG,"Q02486|ABF2_YEAST ARS-binding factor 2, mitochondrial",Bargmannia elongata,GasdevGasmat,1.1286725183780648,1471932,NA
OG0006841,TVG,"Q3SZX5|RM22_BOVIN 39S ribosomal protein L22, mitochondrial",Bargmannia elongata,GasdevGasmat,1.1249242919290399,1437057,NA
OG0006906,TVG,Q8BG58|P4HTM_MOUSE Transmembrane prolyl 4-hydroxylase,Bargmannia elongata,GasdevGasmat,1.0268011565626975,1296215,0e30fb46b64cf25496c32afcf6a80063
OG0006988,TVG,Q8NE22|SETD9_HUMAN SET domain-containing protein 9,Bargmannia elongata,GasdevGasmat,1.1255906411695797,1316909,0bde4dbad0c6a8587fe333a3ae2afc7a
OG0006993,TVG,Q8VBV7|CSN8_MOUSE COP9 signalosome complex subunit 8,Bargmannia elongata,GasdevGasmat,1.1511993056680792,1370609,3a7d38888f23a2cbc7b11871c71b488e
OG0006996,TVG,Q969H0|FBXW7_HUMAN F-box/WD repeat-containing protein 7 {ECO:0000305},Bargmannia elongata,GasdevGasmat,1.081499814622497,1420558,bab116ef6eee45178464c4ea78404d6d
OG0007001,TVG,Q9BUZ4|TRAF4_HUMAN TNF receptor-associated factor 4,Bargmannia elongata,GasdevGasmat,1.040234473224931,1338532,194e1d3849e250b0bce91aed54ddf85d
OG0007012,TVG,Q99P31|HPBP1_MOUSE Hsp70-binding protein 1,Bargmannia elongata,GasdevGasmat,1.2378516789575327,1347547,0f11d65c092a536e445aadadde4b410d
OG0007027,TVG,Q9EP71|RAI14_MOUSE Ankycorbin,Bargmannia elongata,GasdevGasmat,0.9163067500089325,1383233,958cdc4fdde7c23a909c31bf8be4457a
OG0007052,TVG,Q07326|PIGF_HUMAN Phosphatidylinositol-glycan biosynthesis class F protein,Bargmannia elongata,GasdevGasmat,1.2767844886874307,1418801,NA
OG0006901,TVG,"Q6P4F2|FDX2_HUMAN Ferredoxin-2, mitochondrial {ECO:0000303|PubMed:20547883}",Bargmannia elongata,GasdevGasmat,1.2288535840104058,1424509,NA
OG0006934,TVG,Q9BWL3|CA043_HUMAN Uncharacterized protein C1orf43,Bargmannia elongata,GasdevGasmat,1.0353639933693817,1417870,cb28047ff6e215169ab7c7eea3dc6a00
OG0006956,TVG,Q6GNL4|RSG1_XENLA REM2- and Rab-like small GTPase 1,Bargmannia elongata,GasdevGasmat,1.1139327558808925,1308478,c61e7f1cccfe5a21b58d89baa56056c3
OG0007032,TVG,Q28FE2|MED31_XENTR Mediator of RNA polymerase II transcription subunit 31,Bargmannia elongata,GasdevGasmat,1.1430427056404953,1420779,NA
OG0007045,TVG,Q2TBI0|LBP_BOVIN Lipopolysaccharide-binding protein,Bargmannia elongata,GasdevGasmat,0.9440197418071128,1368782,5ab97109be12df26c9b05824fe177d4a
OG0007060,TVG,Q9CQU8|IMP1L_MOUSE Mitochondrial inner membrane protease subunit 1,Bargmannia elongata,GasdevGasmat,1.1542984964823002,1476234,NA
OG0007063,TVG,Q9JHS3|LTOR2_MOUSE Ragulator complex protein LAMTOR2,Bargmannia elongata,GasdevGasmat,1.1449729095625751,1336325,NA
OG0007089,TVG,Q9IA78|T2AG_PAROL Transcription initiation factor IIA subunit 2,Bargmannia elongata,GasdevGasmat,1.1769672745445041,1342952,NA
OG0007122,TVG,Q9Y3C4|TPRKB_HUMAN EKC/KEOPS complex subunit TPRKB,Bargmannia elongata,GasdevGasmat,1.1345186498482325,1469496,ef400f3a70c83158e630a261ff9d6e3d
OG0007168,TVG,Q9D8N6|LIN37_MOUSE Protein lin-37 homolog,Bargmannia elongata,GasdevGasmat,1.1425430871014808,1312942,f991d3ccaf5dc58d9674d2ce351f079c
OG0007193,TVG,Q1LZ78|NTPCR_BOVIN Cancer-related nucleoside-triphosphatase homolog,Bargmannia elongata,GasdevGasmat,1.3347415288582214,1385924,NA
OG0007100,TVG,Q9VDS6|SURF6_DROME Surfeit locus protein 6 homolog,Bargmannia elongata,GasdevGasmat,1.2770549437475185,1336906,7bb3f47788a62472d6862e014f050589
OG0007148,TVG,Q5T8I9|HENMT_HUMAN Small RNA 2'-O-methyltransferase,Bargmannia elongata,GasdevGasmat,1.309697505234956,1293504,81556a30e392116711dd190552515dcd
OG0007149,TVG,"Q6NTS3|RT24A_XENLA 28S ribosomal protein S24-A, mitochondrial",Bargmannia elongata,GasdevGasmat,1.2254415615265881,1369237,a04b97d387bc53efbbc60dfcdb187573
OG0003814,TVG,Q01085|TIAR_HUMAN Nucleolysin TIAR,Bargmannia elongata,GasdevGasmat,0.9236190392196232,1446078,NA
OG0007210,TVG,Q8NB59|SYT14_HUMAN Synaptotagmin-14,Bargmannia elongata,GasdevGasmat,0.9887342304877696,1338339,NA
OG0007448,TVG,Q68US5|EVA1C_PANTR Protein eva-1 homolog C,Bargmannia elongata,GasdevGasmat,0.8424312962121407,1309521,NA
OG0007235,TVG,"Q5RCA3|RM17_PONAB 39S ribosomal protein L17, mitochondrial",Bargmannia elongata,GasdevGasmat,1.156399303565553,1316689,4ce76d730a5c259b6c883e42868557f0
OG0006226,TVG,P21259|PRFA_POLPE Pol-RFamide neuropeptides,Bargmannia elongata,GasdevGasmat,0.732986625662778,1288777,NA
OG0007269,TVG,Q60482|RPC9_CAVPO DNA-directed RNA polymerase III subunit RPC9,Bargmannia elongata,GasdevGasmat,1.2146687132994498,1445586,NA
OG0007295,TVG,Q9SAR5|AKR2A_ARATH Ankyrin repeat domain-containing protein 2A {ECO:0000303|PubMed:18193034},Bargmannia elongata,GasdevGasmat,0.9060189271534014,1439436,26993be43319ce6fe479a582526f80fd
OG0004548,TVG,Q9H0J9|PAR12_HUMAN Poly [ADP-ribose] polymerase 12,Bargmannia elongata,GasdevGasmat,0.8393238972864406,1309277,6cc93f97efe98429b5ed63414dcf1c14
OG0007310,TVG,P34576|MUA3_CAEEL Transmembrane cell adhesion receptor mua-3,Bargmannia elongata,GasdevGasmat,0.971537227974543,1362683,NA
OG0007435,TVG,Q9D0V7|RCAS1_MOUSE Receptor-binding cancer antigen expressed on SiSo cells,Bargmannia elongata,GasdevGasmat,1.1162093176810368,1448141,173db99ca36717694df5db5b37046f49
OG0007439,TVG,Q9WY55|GCSH_THEMA Glycine cleavage system H protein {ECO:0000255|HAMAP-Rule:MF_00272},Bargmannia elongata,GasdevGasmat,0.994253050769748,1308184,NA
OG0007428,TVG,Q24UG0|RRF_DESHY Ribosome-recycling factor {ECO:0000255|HAMAP-Rule:MF_00040},Bargmannia elongata,GasdevGasmat,1.1615665267234587,1334004,b290d69408568f4fe27336005a05adc8
OG0007308,TVG,P54864|JUN_SERCA Transcription factor AP-1,Bargmannia elongata,GasdevGasmat,0.7795833238390011,1487115,20b927461de75067113de96fef8cef3f
OG0007359,TVG,P0DMJ3|VKTI1_ANTFU PI-actitoxin-Afv2a {ECO:0000303|PubMed:22683676},Bargmannia elongata,GasdevGasmat,0.8142321563994173,1443690,63223eefce02743f4d2948bbca0a2087
OG0007549,TVG,Q6AYG7|NF2IP_RAT NFATC2-interacting protein,Bargmannia elongata,GasdevGasmat,1.2113180622465347,1323249,593c7e26ddc98841a1a13a30a9f556bc
OG0007347,TVG,Q3SZ85|PTRD1_BOVIN Putative peptidyl-tRNA hydrolase PTRHD1,Bargmannia elongata,GasdevGasmat,1.1607647359735649,1458727,NA
OG0007487,TVG,Q8VE97|SRSF4_MOUSE Serine/arginine-rich splicing factor 4,Bargmannia elongata,GasdevGasmat,1.0256991685560852,1298795,0dd4c1b02eb19e08738a538165408c0b
OG0007383,TVG,Q8R189|PAQRA_MOUSE Monocyte to macrophage differentiation factor 2,Bargmannia elongata,GasdevGasmat,0.9261259276528171,1316018,a06dd648049e40054e15104cdcbf57f5
OG0007646,TVG,"Q9Y3D5|RT18C_HUMAN 28S ribosomal protein S18c, mitochondrial",Bargmannia elongata,GasdevGasmat,1.1838739547753563,1316022,bff633fa3ac10f9734decbe451449843
OG0007375,TVG,A6NNL5|CO061_HUMAN Uncharacterized protein C15orf61,Bargmannia elongata,GasdevGasmat,1.073912740925031,1430813,NA
OG0007416,TVG,P18289|JRA_DROME Transcription factor AP-1,Bargmannia elongata,GasdevGasmat,1.0211707106663055,1336005,3525a9702a53d5487be3999850eae626
OG0007400,TVG,Q9BV90|SNR25_HUMAN U11/U12 small nuclear ribonucleoprotein 25 kDa protein,Bargmannia elongata,GasdevGasmat,1.255122183172536,1453007,bf722ba84db008578c50e7eba4633d0f
OG0006982,TVG,Q91690|GLI1_XENLA Zinc finger protein GLI1,Bargmannia elongata,GasdevGasmat,1.3800471544571726,1463691,NA
OG0007433,TVG,Q6P5J6|LRC42_DANRE Leucine-rich repeat-containing protein 42,Bargmannia elongata,GasdevGasmat,1.5624636811688155,1304122,ed164ecf3e1adbb2aa71c7ffe0b7feb4
OG0007541,TVG,Q75M08|PDI21_ORYSJ Protein disulfide isomerase-like 2-1,Bargmannia elongata,GasdevGasmat,1.1683248669843338,1428657,fc1208a23a6030ad1de69edbbd509221
OG0007432,TVG,Q6A548|TERT_CANLF Telomerase reverse transcriptase,Bargmannia elongata,GasdevGasmat,1.224032116214633,1434013,0ee656492ada311b23d44035b6c1f842
OG0007444,TVG,Q641M3|TMM18_DANRE Transmembrane protein 18,Bargmannia elongata,GasdevGasmat,1.1846773283320837,1314782,0f373ee2b5c886861e2c03baee755759
OG0007474,TVG,Q95KU9|NEMO_BOVIN NF-kappa-B essential modulator,Bargmannia elongata,GasdevGasmat,0.9977916052418858,1291383,32ea6e92f8c459fb6767d0164966ffaa
OG0007486,TVG,Q9JJT9|PHAX_MOUSE Phosphorylated adapter RNA export protein,Bargmannia elongata,GasdevGasmat,1.168125442710122,1462137,6b36f20c19081b2a720d65980ff4250c
OG0007494,TVG,"P83088|FUCTC_DROME Alpha-(1,3)-fucosyltransferase C",Bargmannia elongata,GasdevGasmat,0.9978399317592129,1443443,a17fdcfad00c394fedd21c8ac97e23cb
OG0007500,TVG,Q96K37|S35E1_HUMAN Solute carrier family 35 member E1,Bargmannia elongata,GasdevGasmat,1.4216531425252832,1446223,NA
OG0007513,TVG,Q9D2Z4|SENP8_MOUSE Sentrin-specific protease 8,Bargmannia elongata,GasdevGasmat,1.0353454820242831,1286085,d7fecdcc98308a18133c6cf399aea5e2
OG0007519,TVG,Q8IQF1|MOCS1_DROME Molybdenum cofactor biosynthesis protein 1,Bargmannia elongata,GasdevGasmat,1.1415714598352202,1439462,fc5b511450127cda8fc00e09e9c55c0a
OG0007537,TVG,P42029|NDUA8_BOVIN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,Bargmannia elongata,GasdevGasmat,1.0525252644468623,1292998,06df98dfff25a055bff25422d2fb9f40
