Orthogroup,class,Common_blast,species,tissue,expression,Gene,gene_tree
OG0006703,SVG,Q9EQB9|ZN287_MOUSE Zinc finger protein 287,Agalma elegans,NecdevGasmat,1.0149187068582177,651802,NA
OG0006715,SVG,O35817|AKA14_RAT A-kinase anchor protein 14,Agalma elegans,NecdevGasmat,1.2899041691294004,621345,e7e9b4b6058c6490187046b8871b5802
OG0006671,SVG,Q5ZMS2|PA1B2_CHICK Platelet-activating factor acetylhydrolase IB subunit beta,Agalma elegans,NecdevGasmat,1.1072390623949673,631986,NA
OG0006719,SVG,"Q8IYB8|SUV3_HUMAN ATP-dependent RNA helicase SUPV3L1, mitochondrial",Agalma elegans,NecdevGasmat,1.1697345710357159,582191,NA
OG0006587,SVG,Q9UJK0|TSR3_HUMAN Ribosome biogenesis protein TSR3 homolog {ECO:0000255|HAMAP-Rule:MF_03146},Agalma elegans,NecdevGasmat,0.9687432916852226,516047,NA
OG0006628,SVG,Q96LT7|CI072_HUMAN Protein C9orf72,Agalma elegans,NecdevGasmat,1.20132064419892,592568,f3ce96bc5f3877cdd346cc0ff368156f
OG0006651,SVG,Q6DGF5|ZDH12_RAT Probable palmitoyltransferase ZDHHC12,Agalma elegans,NecdevGasmat,1.0261199089071964,583705,d4acada98606a685209570b87613efe3
OG0006732,SVG,Q5F3N9|CF106_CHICK Uncharacterized protein C6orf106 homolog,Agalma elegans,NecdevGasmat,1.1593503229194833,517476,NA
OG0006758,SVG,Q8K0S9|SNPC1_MOUSE snRNA-activating protein complex subunit 1,Agalma elegans,NecdevGasmat,1.07048219141699,560744,5acd8ad98adc447c2451bc874a9160c9
OG0006792,SVG,Q9Z0R0|HASP_MOUSE Serine/threonine-protein kinase haspin,Agalma elegans,NecdevGasmat,0.9514882748309832,612249,097ffbbc10b1a9a8ebe1e972e33d0915
OG0006805,SVG,Q9Y5N5|HEMK2_HUMAN HemK methyltransferase family member 2,Agalma elegans,NecdevGasmat,0.9646630552469158,618336,NA
OG0006754,SVG,Q9JI70|MKKS_MOUSE McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin,Agalma elegans,NecdevGasmat,0.9137445449964333,650428,e0b58fe4d5bb4975a703ca29c1ab098d
OG0006791,SVG,Q9NYG2|ZDHC3_HUMAN Palmitoyltransferase ZDHHC3 {ECO:0000305},Agalma elegans,NecdevGasmat,0.8268987344603723,546269,NA
OG0006656,SVG,Q55GQ6|UPP_DICDI Uracil phosphoribosyltransferase,Agalma elegans,NecdevGasmat,0.8910699795992605,547023,ce5ec5f1024a5e15cfccf099ea638b09
OG0006740,SVG,B5XF11|KDM8_SALSA Lysine-specific demethylase 8,Agalma elegans,NecdevGasmat,1.0217021227802627,635594,6a5f0491431ff439382b6147d7d8a447
OG0006741,SVG,O70239|AXIN1_RAT Axin-1,Agalma elegans,NecdevGasmat,1.0325823027382397,520298,89edc576fc1e2e9df12b29521d1c91b1
OG0006802,SVG,Q9DCS2|CP013_MOUSE UPF0585 protein C16orf13 homolog,Agalma elegans,NecdevGasmat,1.0745780055412895,552913,NA
OG0006803,SVG,Q6PBQ2|CHMP7_DANRE Charged multivesicular body protein 7,Agalma elegans,NecdevGasmat,1.0484319401192312,627695,7572f88c99798d11dea32538f0e32a2b
OG0006832,SVG,Q6P606|LYSM4_DANRE LysM and putative peptidoglycan-binding domain-containing protein 4,Agalma elegans,NecdevGasmat,1.032155424256825,579457,15c0f47d195d3b5f2eb0418eea8ffd0c
OG0006868,SVG,Q6GNT2|CL049_XENLA UPF0454 protein C12orf49 homolog,Agalma elegans,NecdevGasmat,1.0823612450990616,541537,NA
OG0006872,SVG,"Q95KE5|RM43_BOVIN 39S ribosomal protein L43, mitochondrial",Agalma elegans,NecdevGasmat,1.0879500559833168,618669,NA
OG0006885,SVG,Q5R7P7|TAF9B_PONAB Transcription initiation factor TFIID subunit 9B,Agalma elegans,NecdevGasmat,1.0035223520379315,643495,c599915e6281ebb8c29ba91fa4604c8b
OG0006887,SVG,Q6P859|GPTC4_XENTR G patch domain-containing protein 4,Agalma elegans,NecdevGasmat,1.0161633883335615,578726,bdfa3041b15ac5954c838f1e9768acd4
OG0006890,SVG,O95833|CLIC3_HUMAN Chloride intracellular channel protein 3,Agalma elegans,NecdevGasmat,1.0590208750246175,522336,NA
OG0006898,SVG,Q9AST1|TAF15_ARATH Transcription initiation factor TFIID subunit 15,Agalma elegans,NecdevGasmat,1.0146581013713856,559274,NA
OG0006828,SVG,Q28199|CD5R1_BOVIN Cyclin-dependent kinase 5 activator 1,Agalma elegans,NecdevGasmat,0.8046086705190517,566166,NA
OG0006846,SVG,Q99MB3|TM2D1_MOUSE TM2 domain-containing protein 1,Agalma elegans,NecdevGasmat,0.9599129706949726,590824,07c354d6bb64c256c19a6979991af569
OG0006882,SVG,Q9NZ43|USE1_HUMAN Vesicle transport protein USE1,Agalma elegans,NecdevGasmat,0.857692192789059,525220,a8ad0fe611e226b054ee0e73681dc2af
OG0006904,SVG,Q8N0W5|IQCK_HUMAN IQ domain-containing protein K,Agalma elegans,NecdevGasmat,1.1056231429742687,515343,0f601cca8d13624d3fab0e08a4decc16
OG0006920,SVG,Q9JJW6|ALRF2_MOUSE Aly/REF export factor 2,Agalma elegans,NecdevGasmat,1.0849853686101698,549002,NA
OG0006951,SVG,"Q54KA7|SECG_DICDI Ankyrin repeat, PH and SEC7 domain containing protein secG",Agalma elegans,NecdevGasmat,1.1016314574028816,609382,NA
OG0007285,SVG,Q5TM50|RPA12_MACMU DNA-directed RNA polymerase I subunit RPA12,Agalma elegans,NecdevGasmat,0.9951401374506925,610313,NA
OG0006834,SVG,Q6TXF1|ARRD3_RAT Arrestin domain-containing protein 3,Agalma elegans,NecdevGasmat,1.1830621988826893,631449,5e9d480a3cc2274eef76c62b024c3f06
OG0006919,SVG,Q925F4|RNF37_MOUSE RING finger protein 37 {ECO:0000305},Agalma elegans,NecdevGasmat,0.9105375893227936,606845,d98fc4c8ed50e6ab779e557fdcc64c87
OG0006948,SVG,Q2KJF7|GLCTK_BOVIN Glycerate kinase,Agalma elegans,NecdevGasmat,1.0565214534234402,516948,8e30939ef7bbe89b14727c7e9a3f92d3
OG0007156,SVG,Q9UK61|TASOR_HUMAN Protein TASOR {ECO:0000305},Agalma elegans,NecdevGasmat,1.022992383819202,643781,e0742393df831acce987df1ed840e75d
OG0007314,SVG,A4IJ15|CFA97_XENTR Cilia- and flagella-associated protein 97 {ECO:0000250|UniProtKB:Q9P2B7},Agalma elegans,NecdevGasmat,1.1749113344455941,601923,534a06943c1db8997b1e776806fce34f
OG0006847,SVG,Q8N3J9|ZN664_HUMAN Zinc finger protein 664,Agalma elegans,NecdevGasmat,1.021645557473723,558181,NA
OG0006881,SVG,Q9NPD8|UBE2T_HUMAN Ubiquitin-conjugating enzyme E2 T,Agalma elegans,NecdevGasmat,0.9921134958895189,596311,ce613d32857a54da408f757ce1585924
OG0006953,SVG,Q9D0S4|NEUL2_MOUSE Neuralized-like protein 2,Agalma elegans,NecdevGasmat,1.1458033640078946,636749,3b868e7db48f499e9b2632a2330a02af
OG0007004,SVG,Q8TCF1|ZFAN1_HUMAN AN1-type zinc finger protein 1,Agalma elegans,NecdevGasmat,1.031436603239885,559520,fc4bf2624f90ce6a47ecddec5ad748fd
OG0007008,SVG,Q9R0N3|SYT11_MOUSE Synaptotagmin-11,Agalma elegans,NecdevGasmat,1.0190342802725136,519917,f05cda00b794a71c00e78805780cca70
OG0007016,SVG,Q06438|PEX2_CRIGR Peroxisome biogenesis factor 2,Agalma elegans,NecdevGasmat,1.0359734698015346,632824,8c2f46cc65e2b8ef7acae9d89dafdde6
OG0007218,SVG,Q91W18|TDRD3_MOUSE Tudor domain-containing protein 3,Agalma elegans,NecdevGasmat,0.9272838848418525,544111,61c92c1ad8fe8e8efab424aae1cfba2a
OG0006852,SVG,Q9FVW4|RENT3_ARATH Regulator of nonsense transcripts UPF3,Agalma elegans,NecdevGasmat,0.9881362941032499,564157,5a739c6f8c619c2ba6492c2d8342963f
OG0007067,SVG,Q5JXC2|MIIP_HUMAN Migration and invasion-inhibitory protein,Agalma elegans,NecdevGasmat,0.941440992478804,525183,e6e33e215246dd1ede985dd58208d43b
OG0007069,SVG,Q8WXB1|MT21A_HUMAN Protein N-lysine methyltransferase METTL21A,Agalma elegans,NecdevGasmat,0.985582279144575,649206,NA
OG0007072,SVG,Q4N4N8|TXND_THEPA Thioredoxin domain-containing protein,Agalma elegans,NecdevGasmat,0.9228817715520437,645999,NA
OG0007104,SVG,Q3T0B9|CEBPG_BOVIN CCAAT/enhancer-binding protein gamma,Agalma elegans,NecdevGasmat,1.0026146020396576,548198,c8e7b867975db087731be2cc333ca09d
OG0007196,SVG,Q9PTL2|SPY2_CHICK Protein sprouty homolog 2,Agalma elegans,NecdevGasmat,1.2537652209824992,623599,NA
OG0007049,SVG,Q6PF45|VIAAT_XENLA Vesicular inhibitory amino acid transporter,Agalma elegans,NecdevGasmat,0.8763002835673679,561718,390bfb74a0e9dbacd617d5eff188e8c1
OG0007064,SVG,Q8BX32|SLX1_MOUSE Structure-specific endonuclease subunit SLX1 {ECO:0000255|HAMAP-Rule:MF_03100},Agalma elegans,NecdevGasmat,1.0111804648235148,572865,NA
OG0007023,SVG,E7EYQ9|TM216_DANRE Transmembrane protein 216,Agalma elegans,NecdevGasmat,1.1599510799955866,523846,fdde46a399e227e49cada91500d5dfb5
OG0007083,SVG,Q9DAZ9|ANCHR_MOUSE Abscission/NoCut checkpoint regulator,Agalma elegans,NecdevGasmat,1.1050786498872873,610821,c3f88753b15893622679ceb11262a7de
OG0007087,SVG,Q9V785|3BP5H_DROME SH3 domain-binding protein 5 homolog,Agalma elegans,NecdevGasmat,1.1849279648712403,557760,NA
OG0007102,SVG,Q99JF8|PSIP1_MOUSE PC4 and SFRS1-interacting protein,Agalma elegans,NecdevGasmat,1.0372432545391046,567531,NA
OG0007132,SVG,Q5SW96|ARH_HUMAN Low density lipoprotein receptor adapter protein 1 {ECO:0000305},Agalma elegans,NecdevGasmat,0.9608396240650954,609937,6aab9381ebcf567bb25042723ed03e67
OG0007144,SVG,Q7T3A4|RAB13_DANRE Ras-related protein Rab-13,Agalma elegans,NecdevGasmat,1.0550507193087326,602797,c4027f0a67e7ea92ef11156fbf57c030
OG0007154,SVG,Q9BQG1|SYT3_HUMAN Synaptotagmin-3,Agalma elegans,NecdevGasmat,1.0575540499460157,604598,d6b8f7566762b523e0b5ea6fb3b2c566
OG0007157,SVG,Q7ZY70|C108B_XENLA Uncharacterized protein C1orf108 homolog B,Agalma elegans,NecdevGasmat,1.1052926589744532,574741,NA
OG0007167,SVG,Q9H0T7|RAB17_HUMAN Ras-related protein Rab-17,Agalma elegans,NecdevGasmat,1.1858597144372154,611687,cc2bfb72acf46ac1ad0993b9ef373c8b
OG0007173,SVG,Q7TPN3|PIGV_MOUSE GPI mannosyltransferase 2,Agalma elegans,NecdevGasmat,0.928538072340477,525880,NA
OG0007205,SVG,Q5T7V8|GORAB_HUMAN RAB6-interacting golgin,Agalma elegans,NecdevGasmat,0.9166633207091403,627982,54abbd72f5aa4dd9d855ed4a503d5e3b
OG0007209,SVG,Q8R2M0|TEAN2_MOUSE Transcription elongation factor A N-terminal and central domain-containing protein 2,Agalma elegans,NecdevGasmat,1.0548950805233386,573845,NA
OG0007223,SVG,Q6BPA9|NUF2_DEBHA Probable kinetochore protein NUF2,Agalma elegans,NecdevGasmat,0.8986145868744378,602810,33113a2118104049805761a0d7b51091
OG0007232,SVG,P50616|TOB1_HUMAN Protein Tob1,Agalma elegans,NecdevGasmat,0.6460447757590214,629460,b4a1c108a6336ea8eff5ce30e9e8d085
OG0007245,SVG,Q8CDN9|LRRC9_MOUSE Leucine-rich repeat-containing protein 9,Agalma elegans,NecdevGasmat,0.9522800924305833,539949,NA
OG0007145,SVG,Q8BKI2|TNR6B_MOUSE Trinucleotide repeat-containing gene 6B protein,Agalma elegans,NecdevGasmat,1.0409150517137153,586342,fcf11ccc5965b14fed1d114633b46fc6
OG0007233,SVG,"Q58HI1|PELP1_XENLA Proline-, glutamic acid- and leucine-rich protein 1",Agalma elegans,NecdevGasmat,0.8079866900286432,596120,fb7d174880a6366a45fba408504f9cd2
OG0007251,SVG,"Q9CXV1|DHSD_MOUSE Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",Agalma elegans,NecdevGasmat,1.0431443771483728,605804,040fd41e474a8e6e6d52eb537fb5c81a
OG0007095,SVG,Q9Z1S0|BUB1B_MOUSE Mitotic checkpoint serine/threonine-protein kinase BUB1 beta,Agalma elegans,NecdevGasmat,1.0000851380548186,648033,aa385a136eeff2be03607c9accf57f3b
OG0007258,SVG,Q28GJ0|SDCG3_XENTR Serologically defined colon cancer antigen 3 homolog,Agalma elegans,NecdevGasmat,0.7839507158459623,546641,4c7163488fc3a71b85b068dbe152fbd7
OG0007268,SVG,Q9D0K0|TBCD7_MOUSE TBC1 domain family member 7,Agalma elegans,NecdevGasmat,0.8589990246782103,618757,NA
OG0007293,SVG,Q15527|SURF2_HUMAN Surfeit locus protein 2,Agalma elegans,NecdevGasmat,1.0239820677302487,521732,b9652aaca577d01f4cbb358f924d9a58
OG0007598,SVG,Q9VAN6|SLBP_DROME Histone RNA hairpin-binding protein,Agalma elegans,NecdevGasmat,0.8181171141214415,617932,7a3e7d3f68804dd834828d2c65e25135
OG0007318,SVG,Q9BZ19|ANR60_HUMAN Ankyrin repeat domain-containing protein 60,Agalma elegans,NecdevGasmat,1.2312653104921814,579350,NA
OG0007324,SVG,Q5R9K8|AR2BP_PONAB ADP-ribosylation factor-like protein 2-binding protein,Agalma elegans,NecdevGasmat,1.0371420633148412,629151,NA
OG0007320,SVG,Q9H773|DCTP1_HUMAN dCTP pyrophosphatase 1,Agalma elegans,NecdevGasmat,0.987860749544328,582129,NA
OG0007342,SVG,Q5VYX0|RNLS_HUMAN Renalase {ECO:0000303|PubMed:15841207},Agalma elegans,NecdevGasmat,1.1181830334480594,587906,8e49eedbe2170049d753db7c120c0d7f
OG0007353,SVG,Q9D3V5|FSIP1_MOUSE Fibrous sheath-interacting protein 1,Agalma elegans,NecdevGasmat,1.0005181848793412,569843,NA
OG0007335,SVG,"Q9DB15|RM12_MOUSE 39S ribosomal protein L12, mitochondrial",Agalma elegans,NecdevGasmat,1.0538735790871838,551051,3f1e2b1ab4427932a7e4832b403d0111
OG0007360,SVG,Q8NHR9|PROF4_HUMAN Profilin-4,Agalma elegans,NecdevGasmat,1.0440205156538873,576358,0b385215052946085994f6a47610a8c4
OG0007389,SVG,Q8VDR5|TM267_MOUSE Transmembrane protein 267 {ECO:0000312|MGI:MGI:3648543},Agalma elegans,NecdevGasmat,1.100347681551747,632402,NA
OG0007392,SVG,Q8JFQ2|RBTN1_DANRE Rhombotin-1,Agalma elegans,NecdevGasmat,1.3624094376356053,570713,NA
OG0007341,SVG,Q9ULK2|AT7L1_HUMAN Ataxin-7-like protein 1,Agalma elegans,NecdevGasmat,0.9750927446877292,569243,NA
OG0007371,SVG,Q95044|UBE2C_SPISO Ubiquitin-conjugating enzyme E2 C,Agalma elegans,NecdevGasmat,1.066423944353558,547439,bbd342bf9d3f877f8160f50b5c07e014
OG0007370,SVG,Q3SZG6|F92A1_BOVIN Protein FAM92A1,Agalma elegans,NecdevGasmat,0.995321293161024,543006,d75aafbf9384a6d1c9dac07b43d00565
OG0007397,SVG,Q78S06|SYS1_MOUSE Protein SYS1 homolog,Agalma elegans,NecdevGasmat,1.0139433630000647,547304,NA
OG0007406,SVG,Q810N6|ANR45_MOUSE Ankyrin repeat domain-containing protein 45,Agalma elegans,NecdevGasmat,1.0858814191136847,520859,4e9d1485f210736f309269f8d6809268
OG0007401,SVG,Q502W6|VWA3B_HUMAN von Willebrand factor A domain-containing protein 3B,Agalma elegans,NecdevGasmat,1.136539840855061,585818,2926ba82b2b18cfd4fe562bd707090ed
OG0003988,SVG,Q9EPQ2|RPGR1_MOUSE X-linked retinitis pigmentosa GTPase regulator-interacting protein 1,Agalma elegans,NecdevGasmat,0.9781215588251012,511644,NA
OG0007426,SVG,Q9ZDW1|GLRX1_RICPR Glutaredoxin-1,Agalma elegans,NecdevGasmat,1.1856481090585307,564507,23a91a683cb4da66be94357e7d0280a3
OG0007443,SVG,Q95N27|PP16B_BOVIN Protein phosphatase 1 regulatory inhibitor subunit 16B,Agalma elegans,NecdevGasmat,2.7021216345124808,632491,adebdbd8843ba847f7e55a702935549f
OG0003325,SVG,Q14590|ZN235_HUMAN Zinc finger protein 235,Agalma elegans,NecdevGasmat,1.1291338296508098,539575,NA
OG0007483,SVG,Q3SZW3|ARV1_BOVIN Protein ARV1,Agalma elegans,NecdevGasmat,0.9338204607299728,511726,NA
OG0007584,SVG,Q9QZS2|RNF4_MOUSE E3 ubiquitin-protein ligase RNF4,Agalma elegans,NecdevGasmat,1.133249501036213,516164,NA
OG0007497,SVG,Q6P3N5|CNIH4_XENTR Protein cornichon homolog 4,Agalma elegans,NecdevGasmat,1.0719511941129252,586798,fd8205c47fc7190c441ede0f7f180c73
OG0007511,SVG,Q3U6N9|CH033_MOUSE UPF0488 protein C8orf33 homolog,Agalma elegans,NecdevGasmat,1.0299149205832532,626683,NA
OG0007531,SVG,Q8I7Z8|HAM_DROME Transcription factor hamlet,Agalma elegans,NecdevGasmat,0.8242075225152867,620629,NA
OG0007540,SVG,"Q9HBE1|PATZ1_HUMAN POZ-, AT hook-, and zinc finger-containing protein 1",Agalma elegans,NecdevGasmat,0.9169534773717002,563534,f340cac9c93719ab1f7bb35b7e5ce49b
OG0007546,SVG,Q8K2J4|CCD14_MOUSE Coiled-coil domain-containing protein 14,Agalma elegans,NecdevGasmat,1.0668758841405028,544344,bca75b13d9ddf3e9c6166015002a933e
OG0007571,SVG,Q8NDI1|EHBP1_HUMAN EH domain-binding protein 1,Agalma elegans,NecdevGasmat,0.7768561853328894,531575,NA
OG0007602,SVG,Q90X67|SOCS3_CHICK Suppressor of cytokine signaling 3,Agalma elegans,NecdevGasmat,1.1590313847123537,576522,000df16dd034a19bc75c68382e4239a2
OG0007414,SVG,Q8BID8|FXL14_MOUSE F-box/LRR-repeat protein 14,Bargmannia elongata,GasdevGasmat,1.0935367099616664,1318149,NA
OG0003434,SVG,Q9ERC5|OTOF_RAT Otoferlin,Bargmannia elongata,GasdevGasmat,0.764101672513295,1478851,NA
OG0003496,SVG,Q9NZM1|MYOF_HUMAN Myoferlin,Bargmannia elongata,GasdevGasmat,1.0623106120567667,1407977,643866497a0554dbf9d57028c53af567
OG0003498,SVG,Q9JHW1|CBPD_RAT Carboxypeptidase D,Bargmannia elongata,GasdevGasmat,0.8681574029711939,1311909,NA
OG0003662,SVG,Q96N67|DOCK7_HUMAN Dedicator of cytokinesis protein 7,Bargmannia elongata,GasdevGasmat,0.9569434450487673,1470293,b0a7c3ed8dac1725dd9d518ec9410e00
OG0003663,SVG,Q96N67|DOCK7_HUMAN Dedicator of cytokinesis protein 7,Bargmannia elongata,GasdevGasmat,0.9939931802652695,1470290,b0a7c3ed8dac1725dd9d518ec9410e00
OG0003442,SVG,Q5ZMH1|SEPT2_CHICK Septin-2,Bargmannia elongata,GasdevGasmat,1.006950328663133,1409297,NA
OG0003525,SVG,P92177|1433E_DROME 14-3-3 protein epsilon,Bargmannia elongata,GasdevGasmat,1.1053867766469025,1422880,NA
OG0003532,SVG,P20072|ANXA7_BOVIN Annexin A7,Bargmannia elongata,GasdevGasmat,1.0152513470253965,1352903,NA
OG0003559,SVG,F1NTD6|ASCC3_CHICK Activating signal cointegrator 1 complex subunit 3,Bargmannia elongata,GasdevGasmat,1.1456133021354722,1325727,61ac04617be328be10be9c65143dfc9e
OG0003580,SVG,Q9VT28|FRY_DROME Protein furry,Bargmannia elongata,GasdevGasmat,0.9613550102376273,1418518,NA
OG0004262,SVG,Q95116|TSP2_BOVIN Thrombospondin-2,Bargmannia elongata,GasdevGasmat,0.8014589438370023,1463516,NA
OG0005369,SVG,Q8N394|TMTC2_HUMAN Transmembrane and TPR repeat-containing protein 2,Bargmannia elongata,GasdevGasmat,0.677780838653145,1324733,NA
OG0004038,SVG,Q5BJL5|SBNO1_RAT Protein strawberry notch homolog 1,Bargmannia elongata,GasdevGasmat,1.14105357506862,1318724,101ccb732136e6f36e6b62e905d5af17
OG0003647,SVG,P55013|S12A2_SQUAC Solute carrier family 12 member 2,Bargmannia elongata,GasdevGasmat,1.0137874698570148,1294847,NA
OG0003660,SVG,Q5TYW4|NBAS_DANRE Neuroblastoma-amplified sequence,Bargmannia elongata,GasdevGasmat,1.0913087606874763,1481905,0c10682fbe63478d0031bee807fdf73f
OG0003690,SVG,Q6UPR8|ERMP1_RAT Endoplasmic reticulum metallopeptidase 1 {ECO:0000305},Bargmannia elongata,GasdevGasmat,1.1544653127065092,1387784,fd92d8296891a1cbe5732f2ce87124f1
OG0003696,SVG,Q9DG67|RA54B_CHICK DNA repair and recombination protein RAD54B,Bargmannia elongata,GasdevGasmat,1.3297090096730144,1477946,NA
OG0003698,SVG,Q9Y620|RA54B_HUMAN DNA repair and recombination protein RAD54B,Bargmannia elongata,GasdevGasmat,1.1246180826681766,1477954,NA
OG0003697,SVG,P70270|RAD54_MOUSE DNA repair and recombination protein RAD54-like,Bargmannia elongata,GasdevGasmat,1.119836564116956,1407897,NA
OG0003730,SVG,Q69Z89|RADIL_MOUSE Ras-associating and dilute domain-containing protein,Bargmannia elongata,GasdevGasmat,0.9497224922797473,1451448,a6e35c2c522ab0426b20f1aa2b80beb7
OG0004565,SVG,Q9BXB5|OSB10_HUMAN Oxysterol-binding protein-related protein 10,Bargmannia elongata,GasdevGasmat,1.1438288020765668,1436487,2af4a60c48cadd3c9790d93e86fe3749
OG0003549,SVG,Q9DEI1|PRKDC_XENLA DNA-dependent protein kinase catalytic subunit,Bargmannia elongata,GasdevGasmat,1.227043855745574,1408368,ca12fd5992ad86ecf6fc62a632058f9c
OG0007454,SVG,P46088|GST_NOTSL Glutathione S-transferase,Bargmannia elongata,GasdevGasmat,1.175256216383164,1331989,66921539e071b716ee2612554dd5ea6d
OG0003734,SVG,Q9R1K5|FZR1_MOUSE Fizzy-related protein homolog,Bargmannia elongata,GasdevGasmat,0.83565187745257,1407411,NA
OG0003742,SVG,Q14008|CKAP5_HUMAN Cytoskeleton-associated protein 5,Bargmannia elongata,GasdevGasmat,1.0093248726404629,1382986,NA
OG0003769,SVG,Q8BQM9|MD12L_MOUSE Mediator of RNA polymerase II transcription subunit 12-like protein,Bargmannia elongata,GasdevGasmat,0.9235877276455604,1457100,NA
OG0003768,SVG,Q9NDJ2|DOM_DROME Helicase domino,Bargmannia elongata,GasdevGasmat,1.064279706329195,1457534,NA
OG0003797,SVG,Q68DX3|FRPD2_HUMAN FERM and PDZ domain-containing protein 2,Bargmannia elongata,GasdevGasmat,1.01522758365308,1374399,NA
OG0003817,SVG,Q8N3P4|VPS8_HUMAN Vacuolar protein sorting-associated protein 8 homolog,Bargmannia elongata,GasdevGasmat,1.1845607265710822,1422469,NA
OG0003503,SVG,Q8BPY9|FIGL1_MOUSE Fidgetin-like protein 1,Bargmannia elongata,GasdevGasmat,1.1148232470822188,1294029,NA
OG0003843,SVG,Q6NRS6|DRAM1_XENLA DNA damage-regulated autophagy modulator protein 1,Bargmannia elongata,GasdevGasmat,1.0734551253097702,1366235,NA
OG0004340,SVG,"P53440|CALMF_NAEGR Calmodulin, flagellar",Bargmannia elongata,GasdevGasmat,1.0310113450491825,1376414,NA
OG0003741,SVG,Q2QI47|USH2A_MOUSE Usherin,Bargmannia elongata,GasdevGasmat,0.7238717913055144,1335135,ec32b1ac4f6ea488b1754bf900e0ef14
OG0003750,SVG,Q6PDQ2|CHD4_MOUSE Chromodomain-helicase-DNA-binding protein 4,Bargmannia elongata,GasdevGasmat,1.0444493355713385,1370431,ed47f86d08478eace4e35fe178186b5b
OG0003866,SVG,Q99570|PI3R4_HUMAN Phosphoinositide 3-kinase regulatory subunit 4,Bargmannia elongata,GasdevGasmat,1.1618998478474356,1401933,fb6a89047acaffaac4f9f2d537546bfe
OG0003867,SVG,Q6P5E4|UGGG1_MOUSE UDP-glucose:glycoprotein glucosyltransferase 1,Bargmannia elongata,GasdevGasmat,1.044301426496904,1377784,d89cb1d6ab94bfba5653e4ec9ae56de9
OG0003841,SVG,Q9JI66|S4A4_RAT Electrogenic sodium bicarbonate cotransporter 1,Bargmannia elongata,GasdevGasmat,1.057812152598639,1412148,NA
OG0003904,SVG,"Q5F2N2|FUT11_ORYLA Alpha-(1,3)-fucosyltransferase 11",Bargmannia elongata,GasdevGasmat,1.1476883114540026,1386332,762807b2c2eedc23e0de543fd01e5949
OG0003858,SVG,Q9R1D7|GBF1_CRIGR Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,Bargmannia elongata,GasdevGasmat,0.9882505342638847,1364898,829906f81be09e3f99d72b8dcf4dd94f
OG0003890,SVG,Q6ZUT9|DEN5B_HUMAN DENN domain-containing protein 5B,Bargmannia elongata,GasdevGasmat,1.1453896442974238,1412550,NA
OG0003907,SVG,Q6QI06|RICTR_MOUSE Rapamycin-insensitive companion of mTOR,Bargmannia elongata,GasdevGasmat,1.1558101695209146,1427847,0c5401ce162e188b3049796d80a2459e
OG0003915,SVG,P37199|NU155_RAT Nuclear pore complex protein Nup155,Bargmannia elongata,GasdevGasmat,1.1343560715172814,1297293,6e4706fd31555dcfe4aa0652a6a8fd03
OG0003917,SVG,Q6ZQH8|NU188_MOUSE Nucleoporin NUP188 homolog,Bargmannia elongata,GasdevGasmat,1.1182585033075048,1443994,a9458beca01739930c425878760a7a5e
OG0003935,SVG,Q8WXG6|MADD_HUMAN MAP kinase-activating death domain protein,Bargmannia elongata,GasdevGasmat,1.0124510040351604,1476147,8589627b51c55f42e0e9ba8b4dd08198
OG0003950,SVG,Q6P423|MED23_XENLA Mediator of RNA polymerase II transcription subunit 23,Bargmannia elongata,GasdevGasmat,1.1227040894432927,1386628,NA
OG0005689,SVG,Q90385|SHH_CYNPY Sonic hedgehog protein,Bargmannia elongata,GasdevGasmat,1.7799682214119728,1408706,NA
OG0003927,SVG,Q5ZMA6|NADE_CHICK Glutamine-dependent NAD(+) synthetase,Bargmannia elongata,GasdevGasmat,0.9147678896631842,1321711,NA
OG0003925,SVG,Q9W1R5|VIR_DROME Protein virilizer,Bargmannia elongata,GasdevGasmat,1.102038541381525,1319484,NA
OG0003937,SVG,Q2M389|WASH7_HUMAN WASH complex subunit SWIP {ECO:0000305},Bargmannia elongata,GasdevGasmat,1.0264813668881367,1439524,1d6c78c06047f26346e2f9e145be6f24
